author,url_identifier,type,subject,campus,date_issued,language,title,department,peerreviewed
"Montenegro, Fernando",https://hdl.handle.net/2027.42/167243,Thesis,,,2021,en_US,Predicting App Intrusiveness Using LSTM Networks to Analyze App Descriptions,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169122,Archival Material,,,2021,,"Zeta Sigma Chi, 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168786,Archival Material,,,2021,,Theme Semesters,"College of Literature, Science and the Arts records and publications",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168922,Archival Material,,,2021,,Research (LSA),"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168981,Archival Material,,,2021,,"Trotter Projects, circa 2014",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Michigan Medicine. Volunteer Services.,https://hdl.handle.net/2027.42/167268,Archival Material,,,2021,,"Caring for Generations, undated",Michigan Medicine (University of Michigan) publications,
"Martinez, Jason",https://hdl.handle.net/2027.42/168127,Thesis,Engineering,,2021,en_US,Finite Element Analysis of Steel-Concrete Composite Floor Systems under Traveling Fires,Dissertations and Theses (Ph.D. and Master's),
"Interfaith Council for Peace and Justice (Ann Arbor, Mich.)",https://hdl.handle.net/2027.42/167658,Archival Material,,,2021,,"How to File as a Conscientious Objection, 2005","Interfaith Council for Peace and Justice (Ann Arbor, Mich.) records",
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168628,Archival Material,,,2021,,Supporting documents,University Human Resources (University of Michigan) records and publications,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168873,Archival Material,,,2021,,Chemistry,"College of Literature, Science and the Arts records and publications",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168909,Archival Material,,,2021,,Faculty Recruitment and Retention,"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168962,Archival Material,,,2021,,"Intercultural Development Sessions, circa 2011-2012",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"Magnaghi, Russell M.",https://hdl.handle.net/2027.42/167588,Archival Material,,,2021,,Transcript,Russell M. Magnaghi collection,
"Luo, Tianrui",https://hdl.handle.net/2027.42/168085,Thesis,Engineering,,2021,en_US,MRI Excitation Pulse Design and Image Reconstruction for Accelerated Neuroimaging,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169033,Archival Material,,,2021,,"Black Volunteer Network, circa 2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169009,Archival Material,,,2021,,"Taste of Culture, 2010-2013",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169000,Archival Material,,,2021,,"Job Descriptions and Hiring, circa 2008-2014",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168897,Archival Material,,,2021,,Commencement,"College of Literature, Science and the Arts records and publications",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168918,Archival Material,,,2021,,Memorials,"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168648,Archival Material,,,2021,,Casebooks,University Human Resources (University of Michigan) records and publications,
"Johnson, Jacob",https://hdl.handle.net/2027.42/167928,Thesis,Health Sciences,,2021,en_US,"Circadian Rhythms, Light, and Social Perception: Sensory Regulation of Lifespan in Drosophila",Dissertations and Theses (Ph.D. and Master's),
"Bova, Alexandra",https://hdl.handle.net/2027.42/168126,Thesis,Science,,2021,en_US,Rodent Skilled Reaching: A Model for Investigating Neural Mechanisms of Dexterous Motor Control,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168582,Archival Material,,,2021,,Supporting documents,University Human Resources (University of Michigan) records and publications,
"Hua, Michael",https://hdl.handle.net/2027.42/168115,Thesis,Engineering,,2021,en_US,"Advances in Microscopic, Time-Correlated Neutron Noise Techniques",Dissertations and Theses (Ph.D. and Master's),
"Rodriguez Benitez, Attabey",https://hdl.handle.net/2027.42/167982,Thesis,Science,,2021,en_US,Selectivity Mechanisms Employed by Flavin-Dependent Monooxygenases,Dissertations and Theses (Ph.D. and Master's),
"Yu, Qiushi",https://hdl.handle.net/2027.42/168022,Thesis,Social Sciences,,2021,en_US,Bayesian Latent Variable Models for Discrete Choice Data,Dissertations and Theses (Ph.D. and Master's),
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168778,Archival Material,,,2021,,"Research on Learning and Teaching, Center for (CRLT)","College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168643,Archival Material,,,2021,,Instructional casebooks,University Human Resources (University of Michigan) records and publications,
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168601,Archival Material,,,2021,,Research track casebooks,University Human Resources (University of Michigan) records and publications,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169021,Archival Material,,,2021,,"Proposals, 2009-2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"Magnaghi, Russell M.",https://hdl.handle.net/2027.42/167587,Archival Material,,,2021,,Transcript,Russell M. Magnaghi collection,
"Kukreja, Alexander",https://hdl.handle.net/2027.42/167966,Thesis,Science,,2021,en_US,A Nanoscale Blueprint of the Human Kinetochore and the Functional Limits of Its Design,Dissertations and Theses (Ph.D. and Master's),
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168691,Archival Material,,,2021,,"Pilot Program External Review, 1996","College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168603,Archival Material,,,2021,,Clinical track casebook,University Human Resources (University of Michigan) records and publications,
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168979,Archival Material,,,2021,,"Super Bowl Party, 2009",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"Palmer family (Pontiac, Mich.)",https://hdl.handle.net/2027.42/168189,Archival Material,,,2021,,"Correspondence (Digital), 1863-1911 (intermittent)","Palmer Family (Pontiac, Mich.) papers",
University of Michigan. Office of Academic Human Resources.,https://hdl.handle.net/2027.42/168588,Archival Material,,,2021,,Clinical track casebooks,University Human Resources (University of Michigan) records and publications,
Student Advocacy Center of Michigan.,https://hdl.handle.net/2027.42/169182,Archival Material,,,2021,,"Donor Lists, 1999",Student Advocacy Center of Michigan records,
"Jondahl, Lynn",https://hdl.handle.net/2027.42/167190,Archival Material,,,2021,,"Budget, circa 1997-2003",Lynn Jondahl papers,
"Masserang, Carolyn",https://hdl.handle.net/2027.42/168051,Thesis,Social Sciences,,2021,en_US,"Understanding the Identities, Emotions, Attitudes and Motivations of Developmental Mathematics
Students in the Context of Their Prior Learning and Life Experiences",Dissertations and Theses (Ph.D. and Master's),
"Liu, Xiaoya",https://hdl.handle.net/2027.42/167948,Thesis,Arts,,2021,en_US,Summary of Three Dissertation Recitals,Dissertations and Theses (Ph.D. and Master's),
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168792,Archival Material,,,2021,,Anthropology,"College of Literature, Science and the Arts records and publications",
University of Michigan. Detroit Observatory.,https://hdl.handle.net/2027.42/167168,Archival Material,,,2021,,"Websites and Photographs, 1998",Dance Gallery Foundation records,
Student Advocacy Center of Michigan.,https://hdl.handle.net/2027.42/169194,Archival Material,,,2021,,"Administrative Documents and Letters, 1996-1998",Student Advocacy Center of Michigan records,
"Connor, Megan",https://hdl.handle.net/2027.42/167938,Thesis,Science,,2021,en_US,Teaching and Learning 1H Nuclear Magnetic Resonance Spectroscopy,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169091,Archival Material,,,2021,,"Native American Student Association (NASA), 2011",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"Spaulding, De Witt C., b. 1841 or 2.",https://hdl.handle.net/2027.42/167627,Archival Material,,,2021,,"Digitized military service and pension records, 1861-1926 (scattered)",De Witt C. Spaulding papers,
University of Michigan. Center for the History of Medicine.,https://hdl.handle.net/2027.42/167331,Archival Material,,,2021,,Disc 1 of 3,Center for the History of Medicine (University of Michigan) Oral History Interviews,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168745,Archival Material,,,2021,,Sweetland Center for Writing,"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169140,Archival Material,,,2021,,"The Detroit Partnership, 2012",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"He, Sicheng",https://hdl.handle.net/2027.42/167969,Thesis,Engineering,,2021,en_US,Aerodynamic Shape Optimization using a Time-Spectral Approach for Limit Cycle Oscillation Prediction,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168968,Archival Material,,,2021,,"MESA Trotter Meetings, Reports, Presentations, and Staff Materials, circa 2008-2013",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168889,Archival Material,,,2021,,Undergraduate Research Opportunity Program,"College of Literature, Science and the Arts records and publications",
"Jha, Aman Kumar",https://hdl.handle.net/2027.42/168020,Thesis,Engineering,,2021,en_US,Thermal Characterization of High-Power Diode Lasers Using Thermoreflectance,Dissertations and Theses (Ph.D. and Master's),
"Hansen, John",https://hdl.handle.net/2027.42/168029,Thesis,Engineering,,2021,en_US,Control Allocation of Flexible Aircraft for Load Alleviation,Dissertations and Theses (Ph.D. and Master's),
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/169013,Archival Material,,,2021,,"Community Grant Building Workshop, circa 2009-2010",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168738,Archival Material,,,2021,,Mathematics,"College of Literature, Science and the Arts records and publications",
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168763,Archival Material,,,2021,,Faculty,"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168961,Archival Material,,,2021,,"Inauguration, 2009",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
"Park, Charles",https://hdl.handle.net/2027.42/168086,Thesis,Engineering,,2021,en_US,Immunoengineering Approaches for the Treatment of Cancer and Prevention of Infectious Diseases,Dissertations and Theses (Ph.D. and Master's),
"University of Michigan. College of Literature, Science, and the Arts.",https://hdl.handle.net/2027.42/168736,Archival Material,,,2021,,Earth and Environmental Sciences,"College of Literature, Science and the Arts records and publications",
University of Michigan. Office of Multi-Ethnic Student Affairs.,https://hdl.handle.net/2027.42/168974,Archival Material,,,2021,,"Photographs for Division of Student Affairs (DSA), 2008",Office of Multi-Ethnic Student Affairs (University of Michigan) records,
